Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2533.34	-2753.526	220.1859	1.026034	0.3128408	5.761898
6	-2532.711	-2751.369	218.6581	1.020584	0.3049918	6.605848
12	-2541.45	-2761.24	219.79	1.056423	0.3980387	5.864425
18	-2546.681	-2766.089	219.4077	0.911984	0.3516023	6.202607
24	-2543.915	-2764.633	220.718	0.9410822	0.4479967	5.367408
30	-2540.29	-2761.172	220.8823	1.101495	0.4062766	5.230631
36	-2542.592	-2763.932	221.3396	1.261641	0.2752698	5.045181
42	-2529.619	-2750.728	221.1096	1.173204	0.2368386	5.276319
48	-2525.905	-2748.106	222.201	1.231687	0.2430231	4.627495
54	-2526.912	-2750.355	223.4427	1.452339	0.2010473	3.865363
60	-2519.083	-2741.596	222.5121	1.316988	0.2769566	4.355741
66	-2522.377	-2744.809	222.432	1.434913	0.2840558	4.32459
72	-2523.745	-2744.476	220.7313	1.133736	0.3585047	5.348639
78	-2528.649	-2750.802	222.1529	1.059106	0.2942515	4.679288
84	-2526.581	-2747.329	220.7477	1.04757	0.2806549	5.483211
90	-2543.376	-2763.324	219.9482	0.9828657	0.222139	6.040069
96	-2546.284	-2764.45	218.166	0.9755083	0.3972147	6.79102
102	-2538.922	-2756.769	217.8478	0.870086	0.5209233	6.902075
108	-2533.503	-2753.324	219.8207	0.9041517	0.2836174	6.06528
114	-2532.261	-2752.165	219.9037	1.286817	0.3517577	5.727154
120	-2549.694	-2771.728	222.0347	1.016408	0.3456208	4.705057
126	-2531.87	-2752.221	220.3507	1.177278	0.3322369	5.564905
132	-2536.838	-2759.045	222.2072	1.129071	0.3322369	4.561322
138	-2534.569	-2754.602	220.0325	0.9502509	0.3964364	5.791536
144	-2529.206	-2749.629	220.4238	1.086895	0.2965781	5.618704
150	-2533.176	-2753.714	220.538	1.085401	0.3581954	5.482104
156	-2540.743	-2761.491	220.7474	1.292861	0.3805052	5.227161
162	-2533.963	-2753.713	219.7504	1.050564	0.3502127	5.941954
168	-2530.546	-2750.3	219.7537	1.203885	0.2274397	6.017529
174	-2533.702	-2754.566	220.8644	1.154291	0.3005317	5.334078
180	-2532.499	-2755.071	222.5714	1.28966	0.3009302	4.30533
186	-2526.812	-2751.306	224.4941	1.386407	0.2372139	3.231894
192	-2528.695	-2753.075	224.3803	1.482865	0.2437116	3.231894
198	-2539.027	-2763.474	224.4468	1.482865	0.2254959	3.221791
204	-2531.593	-2754.774	223.1815	1.419642	0.3097241	3.872094
210	-2532.971	-2756.244	223.2728	1.27345	0.3343972	3.872094
216	-2531.348	-2755.139	223.7915	1.400827	0.3843709	3.437784
222	-2520.082	-2743.563	223.4802	1.450699	0.2094484	3.830542
228	-2527.592	-2749.046	221.4538	1.360758	0.3489987	4.833182
234	-2532.146	-2750.754	218.6072	0.9880202	0.2189311	6.769518
240	-2532.861	-2751.808	218.9473	1.077051	0.2189311	6.537483
246	-2531.972	-2752.237	220.265	0.9765142	0.3872318	5.659624
252	-2535.94	-2753.713	217.7731	0.9100524	0.3737345	7.063005
258	-2532.716	-2752.758	220.0424	1.02983	0.2479014	5.924834
264	-2537.201	-2756.933	219.7316	1.045459	0.3771038	5.924834
270	-2553.67	-2774.677	221.0067	1.035889	0.2873348	5.338079
276	-2542.729	-2761.556	218.8268	1.023495	0.4115555	6.392696
282	-2531.088	-2750.426	219.3383	1.073161	0.2251124	6.318197
288	-2539.754	-2758.545	218.7903	1.379428	0.183649	6.515697
294	-2529.724	-2748.303	218.5786	1.092427	0.2720748	6.652527
300	-2534.753	-2752.484	217.7313	1.105323	0.4354936	6.91671
306	-2523.737	-2744.512	220.7747	1.237817	0.2446602	5.413907
312	-2528.095	-2750.206	222.1115	1.347902	0.2714266	4.571606
318	-2522.167	-2743.122	220.9548	1.443417	0.1817668	5.301293
324	-2523.327	-2743.599	220.2721	1.164085	0.2492381	5.723859
330	-2534.843	-2754.851	220.0087	1.164717	0.2146779	5.919371
336	-2541.028	-2760.653	219.6256	1.174324	0.2146779	6.123038
342	-2532.721	-2756.229	223.5078	1.146129	0.2640325	3.904723
348	-2529.433	-2750.577	221.144	1.082498	0.2652815	5.26649
354	-2529.764	-2749.217	219.4526	1.008177	0.4740598	5.999454
360	-2529.552	-2748.172	218.6201	0.9865398	0.4891902	6.449863
366	-2525.799	-2747.209	221.4106	1.171446	0.2186862	5.138619
372	-2532.446	-2755.317	222.8707	1.141095	0.4145039	4.085239
378	-2541.407	-2761.859	220.4523	1.141095	0.3445635	5.514373
384	-2542.202	-2763.118	220.9157	1.087726	0.3449532	5.287963
390	-2531.251	-2751.052	219.8013	1.087726	0.3247122	5.923931
396	-2538.841	-2759.024	220.183	0.9626119	0.3616988	5.740418
402	-2544.024	-2764.222	220.1974	0.9290874	0.3560654	5.757272
408	-2533.602	-2754.326	220.7238	1.076648	0.2964344	5.459607
414	-2533.289	-2754.013	220.7241	1.077285	0.256787	5.512703
420	-2536.478	-2758.212	221.7344	1.218276	0.256787	4.87564
426	-2539.606	-2761.974	222.3679	1.142064	0.319067	4.480064
432	-2541.228	-2760.783	219.5549	1.180693	0.2668578	6.08194
438	-2543.092	-2764.706	221.6139	1.20553	0.3336031	4.848814
444	-2535.903	-2757.679	221.7759	1.189505	0.2559755	4.869678
450	-2543.36	-2765.547	222.1877	1.209214	0.2926632	4.577781
456	-2544.271	-2766.35	222.0795	1.221467	0.3216755	4.594235
462	-2544.675	-2766.461	221.7862	1.062233	0.3102677	4.861623
468	-2543.336	-2762.901	219.5654	1.059097	0.2958582	6.104054
474	-2542.179	-2764.195	222.0162	1.350917	0.2439715	4.662809
480	-2529.18	-2752.601	223.4213	1.451094	0.2184158	3.84938
486	-2530.205	-2753.592	223.3874	1.4366	0.2358624	3.84938
492	-2534.918	-2758.268	223.3496	1.464533	0.2395244	3.84938
498	-2537.414	-2760.764	223.35	1.400248	0.2867703	3.817265
504	-2531.07	-2754.133	223.0639	1.411484	0.2356326	4.049364
510	-2530.102	-2753.592	223.49	1.45664	0.2356326	3.779166
516	-2534.822	-2757.996	223.1737	1.309392	0.274378	3.987779
522	-2531.627	-2754.193	222.5663	1.159229	0.3200952	4.357215
528	-2537.155	-2758.112	220.9572	1.203368	0.2687997	5.298032
534	-2549.202	-2770.117	220.9151	1.013496	0.2833762	5.406203
540	-2545.694	-2765.35	219.6561	0.9396004	0.3053953	6.107659
546	-2532.673	-2752.558	219.8846	1.018874	0.4190115	5.811403
552	-2527.254	-2748.526	221.2722	1.076454	0.2973168	5.155871
558	-2528.949	-2749.897	220.9473	1.124951	0.326672	5.271824
564	-2538.079	-2757.632	219.5527	1.25632	0.2429852	6.075521
570	-2527.533	-2748.141	220.6081	1.09203	0.3094331	5.498241
576	-2523.234	-2744.956	221.7221	1.233018	0.3059181	4.807713
582	-2521.331	-2743.234	221.9029	1.233018	0.2335525	4.807713
588	-2518.659	-2739.284	220.6249	1.134295	0.2823481	5.500825
594	-2520.468	-2742.044	221.5759	1.148247	0.2569853	5.002468
600	-2527.093	-2749.933	222.8396	1.312233	0.2097522	4.274506
606	-2524.693	-2745.188	220.4949	1.036982	0.2594548	5.656923
612	-2529.38	-2748.154	218.7743	1.051211	0.2706732	6.570859
618	-2526.345	-2745.562	219.2172	1.089487	0.3480236	6.213786
624	-2525.578	-2744.092	218.5142	0.9763606	0.3375456	6.668318
630	-2532.942	-2750.593	217.6513	0.8207898	0.3375456	7.217122
636	-2528.318	-2748.046	219.7286	0.9524737	0.2966065	6.072317
642	-2527.431	-2747.318	219.8871	1.065083	0.2966065	5.924413
648	-2521.477	-2741.18	219.7033	1.030887	0.3993121	5.924413
654	-2524.245	-2742.802	218.5577	1.077545	0.3431299	6.583575
660	-2530.083	-2751.109	221.026	1.076773	0.2106279	5.416079
666	-2534.656	-2757.318	222.6619	1.289467	0.332776	4.213568
672	-2529.63	-2750.944	221.314	1.267327	0.2178435	5.140315
678	-2527.784	-2749.245	221.4607	1.301741	0.2178435	5.039931
684	-2531.4	-2754.074	222.6735	1.279274	0.3069694	4.245478
690	-2535.929	-2759.115	223.1857	1.289243	0.2784689	3.986669
696	-2544.493	-2767.617	223.1236	1.289243	0.2784689	4.022182
702	-2550.317	-2773.379	223.0619	1.271261	0.3838226	3.935535
708	-2551.159	-2774.503	223.3448	1.40134	0.242463	3.883938
714	-2548.455	-2772.36	223.905	1.40134	0.242463	3.560369
720	-2557.229	-2780.185	222.9568	1.330147	0.4453936	3.895544
726	-2550.681	-2772.561	221.8806	1.155679	0.2573843	4.828187
732	-2536.717	-2758.502	221.785	1.170258	0.2573843	4.873316
738	-2536.665	-2757.213	220.5479	1.131446	0.2070433	5.654577
744	-2527.656	-2748.219	220.5633	1.167103	0.323408	5.464307
750	-2525.058	-2745.85	220.792	1.115306	0.2498645	5.464307
756	-2529.517	-2748.319	218.8016	0.9709626	0.2499924	6.628041
762	-2526.051	-2744.242	218.1912	0.9867265	0.4338432	6.7342
768	-2526.952	-2748.167	221.2156	1.016642	0.3333824	5.175235
774	-2530.041	-2748.715	218.6734	0.941827	0.2822363	6.669247
780	-2531.674	-2751.315	219.6408	1.015095	0.2861046	6.099607
786	-2523.447	-2743.048	219.6008	1.015496	0.3028679	6.099607
792	-2529.201	-2749.165	219.9639	0.9614406	0.3598133	5.863037
798	-2520.831	-2742.71	221.879	1.160215	0.3598133	4.695032
804	-2528.241	-2749.781	221.5404	1.193075	0.289238	4.952956
810	-2531.104	-2752.366	221.2619	1.127773	0.3128044	5.113378
816	-2527.187	-2747.325	220.1383	1.108212	0.3370292	5.713663
822	-2536.917	-2756.949	220.0326	1.12095	0.2308918	5.905398
828	-2533.734	-2753.876	220.1426	1.276966	0.3212873	5.637675
834	-2537.783	-2758.471	220.6882	1.186733	0.2617683	5.465227
840	-2530.996	-2752.467	221.4706	1.33921	0.2278286	4.998059
846	-2534.049	-2754.904	220.8545	1.071967	0.2866698	5.403002
852	-2528.043	-2748.437	220.394	1.009707	0.3912571	5.566261
858	-2528.865	-2750.017	221.1522	1.202848	0.424479	5.005951
864	-2527.517	-2749.2	221.6826	1.088426	0.3878319	4.813315
870	-2524.289	-2744.513	220.2239	1.228038	0.3327476	5.606052
876	-2531.381	-2753.526	222.1449	1.350344	0.3327476	4.471332
882	-2526.776	-2746.685	219.9091	1.097313	0.3763563	5.800291
888	-2537.197	-2758.673	221.4762	1.32082	0.3575787	4.832938
894	-2524.826	-2747.296	222.4692	1.32082	0.4149413	4.210898
900	-2526.006	-2747.815	221.8094	1.210099	0.4302886	4.629246
906	-2529.163	-2749.638	220.4752	1.172927	0.2895291	5.552405
912	-2528.618	-2749.473	220.8553	1.243926	0.3533218	5.225307
918	-2528.25	-2751.16	222.9099	1.37829	0.3693342	3.977906
924	-2523.927	-2746.417	222.4892	1.246256	0.3562918	4.307474
930	-2520.331	-2741.187	220.8569	1.183872	0.3312774	5.283629
936	-2519.808	-2740.898	221.0901	1.018713	0.3010693	5.283629
942	-2519.341	-2741.169	221.8286	1.144906	0.27322	4.840957
948	-2529.905	-2749.696	219.7906	1.045056	0.2858154	6.00202
